work_id,track_id
2888631,10184226
2888631,11561126
2888631,2221089
2888631,2320950
2888636,2376439
2888636,2376458
2888636,2426885
2888636,2431852
2888636,990748
2889728,1443778
2889728,1876102
2889728,1942735
2889728,2013836
2889728,2013837
2889728,2456124
2889728,5793906
2893518,10548486
2893518,12641548
2893518,16807
2893518,2939419
2893518,3244575
2893518,3671886
2893518,6014967
2893912,1963912
2893912,2086243
2893912,2091097
2893912,2091321
2893912,2094886
28955,1090763
28955,1168023
28955,5968406
28955,833986
2896,1130060
2896,1529866
2896,15457896
2896,15481799
2896,15481800
2896,16081628
2896,16348380
2896,16408624
2896,17049424
2896,17302004
2896,3255890
2896,33105
2896,40359
28981,1107371
28981,11601605
28981,12380915
28981,12380916
28981,12380917
28981,12380918
28981,12380919
28981,12380920
28981,12380921
28981,12380922
28981,12380923
28981,12380924
28981,12380925
28981,12380926
28981,12380927
28981,12380928
28981,12380929
28981,12380930
28981,12380931
28981,1495118
28981,443316
28981,804939
28981,846681
28998,2269822
28998,2572745
28998,5733648
28998,609540
28998,657883
29,1012409
29,12681763
29,13455
29,1526063
29,18689
29,3288878
29,504095
29,55012
29,581442
29,714669
29,9719994
2901044,1967249
2901044,2014877
2901044,2015104
2901044,2018048
2901044,2086690
2901044,2106852
2901044,2173648
29025,1959238
29025,1959299
29025,1981494
29025,2008762
29025,2014352
29025,2075375
29025,2348462
29025,2379210
29025,533644
29025,5573398
29025,6066492
29053,10481328
29053,1670051
29053,1798752
29053,2229348
2908,1103304
2908,1103345
2908,1105460
2908,11337332
2908,11434869
2908,11500731
2908,12107587
2908,1929366
2908,1964542
2908,2014987
2908,2017308
2908,2085905
2908,2453416
2908,2754269
2908,2862810
2908,3082337
2908,3244585
2908,440641
2908,560879
2908,5988314
2908,6039023
2908,6133586
29096,11483224
29096,1382954
29096,1695614
29096,1695646
29096,3257091
29096,708939
29096,968377
29104,10459297
29104,10480693
29104,10481314
29104,3144304
29107,260225
29107,2932716
29107,2933028
29107,804942
29119,11015844
29119,15261
29119,2586442
29119,28758
29119,3241586
29119,423766
2913,1032263
2913,2489884
2913,42938
2913,5827897
2913,643579
2913,699345
29159,1289727
29159,1553911
29159,1727986
29159,46828
29159,6281216
29159,862076
29159,994486
29178,13077
29178,331043
29178,6238795
29178,9235923
29179,1434238
29179,1574715
29179,16303767
29179,1646950
29179,3253184
29179,419396
29179,7114
2918633,305925
2918633,3252321
2918633,3400791
2918633,475483
2920526,1459273
2920526,2046705
2920526,2265651
2920526,2587138
29207,1145740
29207,11910265
29207,1383867
29207,1398720
29207,1648673
29207,1782738
29207,17999408
29207,1968586
29207,2330900
29207,2490531
29207,3327016
29207,3341867
29207,700636
29207,707871
2921410,1622896
2921410,17601205
2921410,1936195
2921410,1971296
2921410,2565678
29220,10362691
29220,13382138
29220,1735933
29220,2442558
29220,2442625
29220,3398831
29220,6208986
29220,930712
29245,11817569
29245,1191639
29245,1211262
29245,22114
29245,3240550
29245,44437
2926,15362
2926,23965
2926,3395
2926,4103
2926,446108
2926,50000
29272,10949634
29272,38124
29272,500764
29272,571092
2929,12764430
2929,17483
2929,497340
2929,51378
2929318,1543309
2929318,15703176
2929318,1902574
2929318,2145067
29294,1074277
29294,1232293
29294,14444
29294,16303800
29294,3095286
29294,3095287
29294,987447
29313,12382043
29313,260266
29313,260269
29313,4849
29313,556661
29313,9201238
2934,1154548
2934,1298
2934,42827
2934,494512
2934,936196
2938556,11966749
2938556,1830951
2938556,1858776
2938556,2560992
29395,1272632
29395,1823576
29395,3273000
29395,5751024
29395,905676
294,1072034
294,1211149
294,14280053
294,1468189
294,1744241
294,2084693
294,2450196
294,2746663
294,3472
294,3746303
294,491988
294,652400
2940085,12029085
2940085,13070994
2940085,13538305
2940085,1383847
2940085,15412632
2940085,2013904
2940085,2024863
2940085,2073341
2940085,2199934
2940085,561270
2940085,694444
2940183,1561086
2940183,2204346
2940183,2482819
2940183,2736896
2940442,1027832
2940442,1755483
2940442,2599377
2940442,427476
29412,14313260
29412,1439540
29412,2002788
29412,2040091
29412,2076801
29412,3537285
29412,5998142
2943,1405362
2943,16117
2943,22066
2943,2394666
2943,2597928
2943,3287887
2943,489701
2943,506650
2943,611458
2943,6833
2943,695819
29435,309987
29435,454322
29435,502644
29435,940261
29468,10485008
29468,529555
29468,553590
29468,963753
2947,12600981
2947,12688017
2947,18327
2947,2285737
2947,3009096
2947,3009097
2947,667894
2947239,1228814
2947239,1438171
2947239,1438173
2947239,1747889
2947705,12851478
2947705,16070075
2947705,17428746
2947705,1946276
2947705,2156017
2947705,2156019
2947705,2338122
2947705,2338126
2947705,2389315
2949151,1445950
2949151,15560009
2949151,2373063
2949151,2521501
29506,1033350
29506,17675615
29506,43180
29506,538648
29506,538701
29549,2488486
29549,25060
29549,3241174
29549,582992
29564,1171391
29564,12202381
29564,12427657
29564,12673584
29564,14149152
29564,1417359
29564,1766290
29564,1860072
29564,2416640
29564,260342
29564,395944
29564,471637
29564,4852819
29564,654840
29564,857644
29564,9194921
29564,982632
29564,997184
29572,1072335
29572,447150
29572,475429
29572,52249
29581,1879611
29581,2105816
29581,2488482
29581,366470
29583,1226198
29583,1473726
29583,1606589
29583,1767706
29583,1825068
29583,3091656
29583,672228
29583,998499
29595,1102145
29595,11454391
29595,11839956
29595,1426942
29595,1982060
29595,2002303
29595,2558687
29595,3348427
29595,3788726
29595,5823803
29614,1047858
29614,2370206
29614,3251502
29614,3272299
29614,410666
29614,5986088
2962,10608
2962,1123382
2962,1251797
2962,1505814
2962,16114318
2962,1675631
2962,2510731
2962,2522
2962,2529
2962,2727195
2962,3286262
2962,366563
2962,5036083
2962,51699
2962,814613
2964361,10229746
2964361,1442210
2964361,1443510
2964361,1443511
2964361,6239669
29663,10977692
29663,11004036
29663,1705943
29663,2018643
29663,217667
29663,3549839
29663,6000913
29677,2004099
29677,2039984
29677,5821965
29677,5822120
2967945,11475045
2967945,17219374
2967945,1963811
2967945,495127
2967945,497541
2967945,897230
2968205,1881068
2968205,1974676
2968205,2024753
2968205,5997542
297,1088672
297,1393098
297,2492453
297,2594932
297,322804
297,3350532
297,546610
297,791641
297,836903
2974,11826846
2974,12620976
2974,12678700
2974,2273
2974,2279
2974,23237
2974,2364520
2974,35736
2974,601178
2971645,1527504
2971645,2292752
2971645,6080727
2971645,6206361
2972146,1827600
2972146,2021491
2972146,2028359
2972146,2028360
2972581,12873541
2972581,1827601
2972581,1829634
2972581,1939232
2972581,1939233
2972581,1939234
2972581,1939235
2972581,1947013
2972581,1947014
2972581,1947015
2972581,1954384
2972582,1058041
2972582,1486084
2972582,1721553
2972582,2556276
2972582,5994228
2972585,1138450
2972585,2113440
2972585,2161907
2972585,26762
2972585,3647186
2972585,561263
2972669,1827602
2972669,1903335
2972669,1903336
2972669,1977361
2972669,1991575
2972669,3532609
2972669,5991409
2972720,1085762
2972720,1765500
2972720,1937697
2972720,2741664
2972720,5994725
2974398,12126552
2974398,14294300
2974398,16162650
2974398,1895835
2974398,2482978
2974398,2517130
2974398,2940792
2974398,3342857
2974398,3342863
2974398,5683104
2974398,6238229
29745,1062167
29745,13885
29745,1633042
29745,39991
29750,1937893
29750,1996208
29750,2037578
29750,413878
2977907,1940804
2977907,2035824
2977907,2035825
2977907,2035827
2978,10748320
2978,17130
2978,1767852
2978,3092232
2978775,1076853
2978775,1082872
2978775,1098478
2978775,1118305
2978775,11356569
2978775,11458449
2978775,11911255
2978775,11967718
2978775,1255965
2978775,1273259
2978775,1414984
2978775,1934475
2978775,1945601
2978775,1959057
2978775,1963816
2978775,1983420
2978775,2011183
2978775,2014225
2978775,2032339
2978775,2038598
2978775,2086237
2978775,2244803
2978775,2450217
2978775,290844
2978775,3262079
2978775,449981
2978775,5955335
2978775,5960524
2978775,5969585
2978775,6009962
2978775,852826
2978775,868086
2978775,897244
2978775,957267
29795,1577706
29795,1942213
29795,1944674
29795,1949995
29795,1956688
29795,1965691
29795,1989409
29795,1990329
29795,1992158
29795,1995934
29795,1997987
29795,1999772
29795,2005203
29795,2013912
29795,2040979
29795,2041083
29795,2049999
29795,2073672
29795,2090269
29795,2091664
29795,2093119
29795,2095064
29795,2107304
29795,2138198
29795,2217367
29795,2419650
29795,2492408
29795,2521867
29795,2565945
29795,2626413
29795,3262103
29795,3327080
29795,425593
29795,5977729
29795,5988609
29795,5989126
29795,5994678
29795,5997073
29795,6076084
